year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,4,7,1658,1700,-2,2007,2025,-18,AA,181,N320AA,JFK,LAX,339,2475,17,0,2013-04-07T21:00:00Z
2013,4,7,1659,1655,4,2025,2030,-5,VX,413,N625VA,JFK,LAX,360,2475,16,55,2013-04-07T20:00:00Z
2013,4,7,1720,1725,-5,2054,2050,4,UA,512,N508UA,JFK,SFO,362,2586,17,25,2013-04-07T21:00:00Z
2013,4,7,1727,1729,-2,2103,2105,-2,VX,193,N527VA,EWR,SFO,370,2565,17,29,2013-04-07T21:00:00Z
2013,4,7,1736,1735,1,2054,2050,4,DL,17,N194DN,JFK,LAX,350,2475,17,35,2013-04-07T21:00:00Z
2013,4,7,1753,1755,-2,2116,2107,9,UA,535,N560UA,JFK,LAX,351,2475,17,55,2013-04-07T21:00:00Z
2013,4,7,1807,1750,17,2151,2105,46,UA,1139,N74856,EWR,SFO,367,2565,17,50,2013-04-07T21:00:00Z
2013,4,7,1808,1800,8,2135,2140,-5,AA,177,N319AA,JFK,SFO,358,2586,18,0,2013-04-07T22:00:00Z
2013,4,7,1809,1800,9,2122,2110,12,UA,1721,N75861,EWR,LAX,333,2454,18,0,2013-04-07T22:00:00Z
2013,4,7,1828,1829,-1,2215,2151,24,UA,208,N459UA,EWR,SFO,369,2565,18,29,2013-04-07T22:00:00Z
2013,4,7,1838,1838,0,2221,2210,11,UA,309,N554UA,JFK,SFO,370,2586,18,38,2013-04-07T22:00:00Z
2013,4,7,1841,1830,11,2209,2200,9,AA,119,N3APAA,EWR,LAX,355,2454,18,30,2013-04-07T22:00:00Z
2013,4,7,1855,1855,0,2229,2210,19,VX,169,N637VA,EWR,LAX,342,2454,18,55,2013-04-07T22:00:00Z
2013,4,7,1857,1900,-3,2258,2240,18,DL,87,N727TW,JFK,LAX,349,2475,19,0,2013-04-07T23:00:00Z
2013,4,7,1900,1900,0,2329,2256,33,DL,1465,N684DA,JFK,SFO,413,2586,19,0,2013-04-07T23:00:00Z
2013,4,7,1900,1855,5,2311,2240,31,VX,29,N638VA,JFK,SFO,389,2586,18,55,2013-04-07T22:00:00Z
2013,4,7,1905,1905,0,2245,2230,15,UA,1678,N54241,EWR,LAX,349,2454,19,5,2013-04-07T23:00:00Z
2013,4,7,1907,1910,-3,2227,2240,-13,AA,21,N336AA,JFK,LAX,343,2475,19,10,2013-04-07T23:00:00Z
2013,4,7,1950,1950,0,5,2340,25,B6,645,N779JB,JFK,SFO,372,2586,19,50,2013-04-07T23:00:00Z
2013,4,7,1951,1953,-2,2348,2325,23,UA,1539,N75435,EWR,SFO,384,2565,19,53,2013-04-07T23:00:00Z
2013,4,7,2005,2005,0,2350,2330,20,VX,415,N848VA,JFK,LAX,358,2475,20,5,2013-04-08T00:00:00Z
2013,4,7,2012,2000,12,2323,2325,-2,UA,1696,N68453,EWR,LAX,330,2454,20,0,2013-04-08T00:00:00Z
2013,4,7,2022,2025,-3,2349,2329,20,UA,771,N596UA,JFK,LAX,351,2475,20,25,2013-04-08T00:00:00Z
2013,4,7,2023,2020,3,2359,2345,14,UA,1466,N37255,EWR,LAX,358,2454,20,20,2013-04-08T00:00:00Z
2013,4,7,2040,2025,15,35,26,9,UA,1071,N76516,EWR,BQN,201,1585,20,25,2013-04-08T00:00:00Z
2013,4,7,2046,2032,14,9,3,6,B6,677,N648JB,JFK,LAX,354,2475,20,32,2013-04-08T00:00:00Z
2013,4,7,2050,2050,0,32,22,10,UA,651,N839UA,EWR,SFO,363,2565,20,50,2013-04-08T00:00:00Z
2013,4,7,2057,2100,-3,16,32,-16,DL,2363,N721TW,JFK,LAX,350,2475,21,0,2013-04-08T01:00:00Z
2013,4,7,2141,2145,-4,49,105,-16,AA,185,N338AA,JFK,LAX,341,2475,21,45,2013-04-08T01:00:00Z
2013,4,7,2358,2359,-1,327,339,-12,B6,727,N809JB,JFK,BQN,190,1576,23,59,2013-04-08T03:00:00Z
2013,4,7,NA,810,NA,NA,1135,NA,UA,397,NA,JFK,SFO,NA,2586,8,10,2013-04-07T12:00:00Z
2013,4,8,553,600,-7,937,925,12,UA,303,N502UA,JFK,SFO,369,2586,6,0,2013-04-08T10:00:00Z
2013,4,8,600,601,-1,916,932,-16,UA,421,N455UA,EWR,SFO,352,2565,6,1,2013-04-08T10:00:00Z
2013,4,8,619,545,34,954,920,34,B6,725,N658JB,JFK,BQN,192,1576,5,45,2013-04-08T09:00:00Z
2013,4,8,622,630,-8,941,945,-4,UA,841,N518UA,JFK,LAX,355,2475,6,30,2013-04-08T10:00:00Z
2013,4,8,633,638,-5,1001,951,10,UA,387,N567UA,EWR,LAX,361,2454,6,38,2013-04-08T10:00:00Z
2013,4,8,657,700,-3,1025,1044,-19,DL,1865,N722TW,JFK,SFO,358,2586,7,0,2013-04-08T11:00:00Z
2013,4,8,658,700,-2,1018,1033,-15,UA,1411,N38458,EWR,SFO,359,2565,7,0,2013-04-08T11:00:00Z
2013,4,8,701,705,-4,1030,1030,0,DL,763,N713TW,JFK,LAX,347,2475,7,5,2013-04-08T11:00:00Z
2013,4,8,702,700,2,1026,1020,6,UA,1010,N34455,EWR,LAX,353,2454,7,0,2013-04-08T11:00:00Z
2013,4,8,709,710,-1,1037,1035,2,VX,399,N836VA,JFK,LAX,361,2475,7,10,2013-04-08T11:00:00Z
2013,4,8,712,710,2,1046,1033,13,B6,671,N613JB,JFK,LAX,357,2475,7,10,2013-04-08T11:00:00Z
2013,4,8,730,730,0,1048,1050,-2,AA,33,N339AA,JFK,LAX,360,2475,7,30,2013-04-08T11:00:00Z
2013,4,8,730,731,-1,1059,1110,-11,B6,643,N632JB,JFK,SFO,362,2586,7,31,2013-04-08T11:00:00Z
2013,4,8,735,730,5,1108,1110,-2,VX,11,N839VA,JFK,SFO,368,2586,7,30,2013-04-08T11:00:00Z
2013,4,8,740,730,10,1051,1105,-14,VX,183,N842VA,EWR,SFO,352,2565,7,30,2013-04-08T11:00:00Z
2013,4,8,751,800,-9,1054,1125,-31,UA,397,N557UA,JFK,SFO,344,2586,8,0,2013-04-08T12:00:00Z
2013,4,8,754,800,-6,1117,1135,-18,AA,59,N327AA,JFK,SFO,356,2586,8,0,2013-04-08T12:00:00Z
2013,4,8,807,800,7,1128,1130,-2,UA,1290,N78524,EWR,SFO,362,2565,8,0,2013-04-08T12:00:00Z
2013,4,8,821,825,-4,1149,1155,-6,UA,206,N459UA,EWR,SFO,357,2565,8,25,2013-04-08T12:00:00Z
2013,4,8,831,831,0,1150,1151,-1,UA,1029,N57864,EWR,LAX,347,2454,8,31,2013-04-08T12:00:00Z
2013,4,8,835,840,-5,1136,1150,-14,UA,443,N505UA,JFK,LAX,345,2475,8,40,2013-04-08T12:00:00Z
2013,4,8,855,900,-5,1210,1225,-15,AA,1,N319AA,JFK,LAX,352,2475,9,0,2013-04-08T13:00:00Z
2013,4,8,855,900,-5,1142,1224,-42,DL,120,N705TW,JFK,LAX,313,2475,9,0,2013-04-08T13:00:00Z
2013,4,8,903,910,-7,1220,1235,-15,VX,407,N637VA,JFK,LAX,348,2475,9,10,2013-04-08T13:00:00Z
2013,4,8,922,915,7,1231,1230,1,VX,161,N641VA,EWR,LAX,341,2454,9,15,2013-04-08T13:00:00Z
2013,4,8,922,930,-8,1230,1255,-25,UA,347,N512UA,JFK,SFO,349,2586,9,30,2013-04-08T13:00:00Z
2013,4,8,928,930,-2,1255,1255,0,AA,179,N320AA,JFK,SFO,362,2586,9,30,2013-04-08T13:00:00Z
2013,4,8,957,1000,-3,1324,1330,-6,UA,1041,N78511,EWR,SFO,351,2565,10,0,2013-04-08T14:00:00Z
2013,4,8,959,1005,-6,1339,1319,20,UA,999,N833UA,EWR,LAX,354,2454,10,5,2013-04-08T14:00:00Z
2013,4,8,1013,1000,13,1334,1334,0,DL,1765,N712TW,JFK,SFO,349,2586,10,0,2013-04-08T14:00:00Z
2013,4,8,1023,1030,-7,1333,1340,-7,AA,19,N332AA,JFK,LAX,342,2475,10,30,2013-04-08T14:00:00Z
2013,4,8,1029,1027,2,1356,1359,-3,UA,1120,N78509,EWR,SFO,359,2565,10,27,2013-04-08T14:00:00Z
2013,4,8,1030,1030,0,1402,1410,-8,VX,23,N844VA,JFK,SFO,364,2586,10,30,2013-04-08T14:00:00Z
2013,4,8,1036,1035,1,1410,1408,2,B6,641,N612JB,JFK,SFO,363,2586,10,35,2013-04-08T14:00:00Z
2013,4,8,1039,1040,-1,1359,1356,3,UA,1644,N76254,EWR,LAX,358,2454,10,40,2013-04-08T14:00:00Z
2013,4,8,1043,1030,13,1358,1405,-7,VX,187,N852VA,EWR,SFO,357,2565,10,30,2013-04-08T14:00:00Z
2013,4,8,1102,1108,-6,1402,1412,-10,B6,673,N637JB,JFK,LAX,342,2475,11,8,2013-04-08T15:00:00Z
2013,4,8,1102,1106,-4,1417,1431,-14,UA,642,N560UA,JFK,SFO,352,2586,11,6,2013-04-08T15:00:00Z
2013,4,8,1150,1200,-10,1502,1505,-3,AA,3,N336AA,JFK,LAX,345,2475,12,0,2013-04-08T16:00:00Z
2013,4,8,1150,1200,-10,1448,1507,-19,UA,703,N508UA,JFK,LAX,339,2475,12,0,2013-04-08T16:00:00Z
2013,4,8,1158,1200,-2,1515,1511,4,DL,863,N727TW,JFK,LAX,342,2475,12,0,2013-04-08T16:00:00Z
2013,4,8,1256,1300,-4,1611,1615,-4,VX,165,N635VA,EWR,LAX,354,2454,13,0,2013-04-08T17:00:00Z
2013,4,8,1319,1320,-1,1647,1628,19,UA,1054,N19130,EWR,LAX,365,2454,13,20,2013-04-08T17:00:00Z
2013,4,8,1324,1325,-1,1651,1650,1,VX,411,N627VA,JFK,LAX,356,2475,13,25,2013-04-08T17:00:00Z
2013,4,8,1345,1345,0,1703,1700,3,AA,117,N324AA,JFK,LAX,359,2475,13,45,2013-04-08T17:00:00Z
2013,4,8,1347,1343,4,1702,1715,-13,UA,1558,N77296,EWR,SFO,360,2565,13,43,2013-04-08T17:00:00Z
2013,4,8,1425,1430,-5,1743,1755,-12,UA,520,N525UA,JFK,SFO,352,2586,14,30,2013-04-08T18:00:00Z
2013,4,8,1440,1445,-5,1819,1819,0,DL,963,N707TW,JFK,LAX,350,2475,14,45,2013-04-08T18:00:00Z
2013,4,8,1456,1459,-3,1815,1825,-10,UA,1699,N36247,EWR,SFO,352,2565,14,59,2013-04-08T18:00:00Z
2013,4,8,1521,1510,11,1831,1818,13,UA,1600,N12109,EWR,LAX,340,2454,15,10,2013-04-08T19:00:00Z
2013,4,8,1525,1530,-5,1832,1905,-33,AA,85,N365AA,JFK,SFO,353,2586,15,30,2013-04-08T19:00:00Z
2013,4,8,1535,1530,5,1900,1922,-22,DL,1322,N717TW,JFK,SFO,360,2586,15,30,2013-04-08T19:00:00Z
2013,4,8,1539,1545,-6,1916,1910,6,AA,133,N328AA,JFK,LAX,350,2475,15,45,2013-04-08T19:00:00Z
2013,4,8,1543,1545,-2,1906,1909,-3,UA,132,N13110,JFK,LAX,352,2475,15,45,2013-04-08T19:00:00Z
2013,4,8,1558,1600,-2,1912,1934,-22,DL,1461,N718TW,JFK,LAX,342,2475,16,0,2013-04-08T20:00:00Z
2013,4,8,1558,1605,-7,1922,1913,9,UA,334,N850UA,EWR,LAX,354,2454,16,5,2013-04-08T20:00:00Z
2013,4,8,1629,1630,-1,1937,1958,-21,B6,675,N662JB,JFK,LAX,343,2475,16,30,2013-04-08T20:00:00Z
2013,4,8,1629,1630,-1,1954,2015,-21,VX,27,N621VA,JFK,SFO,361,2586,16,30,2013-04-08T20:00:00Z
2013,4,8,1652,1700,-8,1957,2025,-28,AA,181,N338AA,JFK,LAX,341,2475,17,0,2013-04-08T21:00:00Z
2013,4,8,1652,1700,-8,2018,2050,-32,DL,31,N721TW,JFK,SFO,362,2586,17,0,2013-04-08T21:00:00Z
2013,4,8,1653,1655,-2,2012,2030,-18,VX,413,N640VA,JFK,LAX,348,2475,16,55,2013-04-08T20:00:00Z
2013,4,8,1729,1729,0,2108,2105,3,VX,193,N527VA,EWR,SFO,363,2565,17,29,2013-04-08T21:00:00Z
2013,4,8,1730,1735,-5,2052,2050,2,DL,17,N191DN,JFK,LAX,345,2475,17,35,2013-04-08T21:00:00Z
2013,4,8,1731,1729,2,2054,2057,-3,UA,512,N504UA,JFK,SFO,352,2586,17,29,2013-04-08T21:00:00Z
2013,4,8,1809,1753,16,2128,2105,23,UA,535,N596UA,JFK,LAX,345,2475,17,53,2013-04-08T21:00:00Z
2013,4,8,1815,1750,25,2140,2105,35,UA,1127,N56859,EWR,SFO,348,2565,17,50,2013-04-08T21:00:00Z
2013,4,8,1818,1800,18,2147,2111,36,UA,1721,N74856,EWR,LAX,354,2454,18,0,2013-04-08T22:00:00Z
2013,4,8,1826,1830,-4,2157,2200,-3,AA,119,N3HVAA,EWR,LAX,358,2454,18,30,2013-04-08T22:00:00Z
2013,4,8,1828,1830,-2,2159,2152,7,UA,1527,N75433,EWR,SFO,359,2565,18,30,2013-04-08T22:00:00Z
2013,4,8,1830,1831,-1,2157,2203,-6,UA,389,N554UA,JFK,SFO,361,2586,18,31,2013-04-08T22:00:00Z
2013,4,8,1855,1855,0,2210,2210,0,VX,169,N638VA,EWR,LAX,345,2454,18,55,2013-04-08T22:00:00Z
2013,4,8,1856,1900,-4,2221,2256,-35,DL,1465,N706TW,JFK,SFO,360,2586,19,0,2013-04-08T23:00:00Z
2013,4,8,1856,1900,-4,2229,2240,-11,DL,87,N624AG,JFK,LAX,361,2475,19,0,2013-04-08T23:00:00Z
2013,4,8,1902,1855,7,2229,2240,-11,VX,29,N634VA,JFK,SFO,357,2586,18,55,2013-04-08T22:00:00Z
2013,4,8,1911,1910,1,2206,2240,-34,AA,21,N323AA,JFK,LAX,330,2475,19,10,2013-04-08T23:00:00Z
2013,4,8,1946,1950,-4,2326,2340,-14,B6,645,N608JB,JFK,SFO,358,2586,19,50,2013-04-08T23:00:00Z
2013,4,8,1956,2000,-4,2326,2332,-6,UA,1462,N19136,EWR,SFO,367,2565,20,0,2013-04-09T00:00:00Z
2013,4,8,2002,2005,-3,2329,2330,-1,VX,415,N636VA,JFK,LAX,338,2475,20,5,2013-04-09T00:00:00Z
2013,4,8,2002,2000,2,2310,2318,-8,UA,1529,N73445,EWR,LAX,342,2454,20,0,2013-04-09T00:00:00Z
2013,4,8,2015,1915,60,2323,2233,50,UA,203,N841UA,EWR,LAX,337,2454,19,15,2013-04-08T23:00:00Z
2013,4,8,2026,2033,-7,7,24,-17,UA,1071,N68453,EWR,BQN,194,1585,20,33,2013-04-09T00:00:00Z
2013,4,8,2028,2032,-4,2349,3,-14,B6,677,N703JB,JFK,LAX,336,2475,20,32,2013-04-09T00:00:00Z
2013,4,8,2042,2029,13,2343,2333,10,UA,771,N518UA,JFK,LAX,326,2475,20,29,2013-04-09T00:00:00Z
2013,4,8,2049,1800,169,16,2140,156,AA,177,N329AA,JFK,SFO,357,2586,18,0,2013-04-08T22:00:00Z
2013,4,8,2052,2100,-8,12,32,-20,DL,2363,N722TW,JFK,LAX,336,2475,21,0,2013-04-09T01:00:00Z
2013,4,8,2059,2055,4,18,27,-9,UA,1555,N24706,EWR,SFO,353,2565,20,55,2013-04-09T00:00:00Z
2013,4,8,2152,2145,7,48,105,-17,AA,185,N339AA,JFK,LAX,335,2475,21,45,2013-04-09T01:00:00Z
2013,4,8,2348,2359,-11,307,339,-32,B6,727,N768JB,JFK,BQN,183,1576,23,59,2013-04-09T03:00:00Z
2013,4,9,556,600,-4,852,922,-30,UA,32,N17122,JFK,LAX,338,2475,6,0,2013-04-09T10:00:00Z
2013,4,9,559,601,-2,858,935,-37,UA,1020,N76522,EWR,SFO,342,2565,6,1,2013-04-09T10:00:00Z
2013,4,9,601,600,1,905,905,0,UA,1187,N76269,EWR,LAX,339,2454,6,0,2013-04-09T10:00:00Z
2013,4,9,620,620,0,916,920,-4,UA,387,N520UA,EWR,LAX,334,2454,6,20,2013-04-09T10:00:00Z
2013,4,9,624,613,11,924,935,-11,UA,303,N557UA,JFK,SFO,335,2586,6,13,2013-04-09T10:00:00Z
2013,4,9,656,700,-4,1009,1044,-35,DL,1865,N727TW,JFK,SFO,340,2586,7,0,2013-04-09T11:00:00Z
2013,4,9,659,705,-6,1007,1030,-23,DL,763,N717TW,JFK,LAX,328,2475,7,5,2013-04-09T11:00:00Z
2013,4,9,706,710,-4,951,1033,-42,B6,671,N615JB,JFK,LAX,321,2475,7,10,2013-04-09T11:00:00Z
2013,4,9,706,710,-4,1001,1035,-34,VX,399,N837VA,JFK,LAX,326,2475,7,10,2013-04-09T11:00:00Z
2013,4,9,723,730,-7,1023,1050,-27,AA,33,N335AA,JFK,LAX,335,2475,7,30,2013-04-09T11:00:00Z
2013,4,9,726,725,1,1043,1053,-10,UA,742,N581UA,EWR,SFO,345,2565,7,25,2013-04-09T11:00:00Z
2013,4,9,730,730,0,1034,1110,-36,VX,11,N852VA,JFK,SFO,344,2586,7,30,2013-04-09T11:00:00Z
2013,4,9,738,730,8,1030,1105,-35,VX,183,N851VA,EWR,SFO,331,2565,7,30,2013-04-09T11:00:00Z
2013,4,9,740,731,9,1038,1110,-32,B6,643,N763JB,JFK,SFO,339,2586,7,31,2013-04-09T11:00:00Z
2013,4,9,754,800,-6,1055,1135,-40,AA,59,N327AA,JFK,SFO,342,2586,8,0,2013-04-09T12:00:00Z
2013,4,9,800,802,-2,1100,1123,-23,UA,556,N457UA,EWR,LAX,329,2454,8,2,2013-04-09T12:00:00Z
2013,4,9,822,829,-7,1117,1156,-39,UA,397,N505UA,JFK,SFO,329,2586,8,29,2013-04-09T12:00:00Z
2013,4,9,827,830,-3,1142,1201,-19,UA,398,N561UA,EWR,SFO,341,2565,8,30,2013-04-09T12:00:00Z
2013,4,9,840,840,0,1141,1150,-9,UA,443,N512UA,JFK,LAX,326,2475,8,40,2013-04-09T12:00:00Z
2013,4,9,852,900,-8,1138,1225,-47,AA,1,N328AA,JFK,LAX,321,2475,9,0,2013-04-09T13:00:00Z
2013,4,9,859,900,-1,1152,1224,-32,DL,120,N706TW,JFK,LAX,325,2475,9,0,2013-04-09T13:00:00Z
2013,4,9,907,910,-3,1151,1235,-44,VX,407,N628VA,JFK,LAX,318,2475,9,10,2013-04-09T13:00:00Z
2013,4,9,911,915,-4,1210,1230,-20,VX,161,N635VA,EWR,LAX,321,2454,9,15,2013-04-09T13:00:00Z
2013,4,9,925,930,-5,1217,1255,-38,AA,179,N320AA,JFK,SFO,332,2586,9,30,2013-04-09T13:00:00Z
2013,4,9,926,900,26,1205,1203,2,UA,421,N563UA,EWR,LAX,314,2454,9,0,2013-04-09T13:00:00Z
2013,4,9,955,1000,-5,1257,1334,-37,DL,1765,N718TW,JFK,SFO,333,2586,10,0,2013-04-09T14:00:00Z
2013,4,9,1004,1003,1,1305,1322,-17,UA,405,N554UA,JFK,SFO,336,2586,10,3,2013-04-09T14:00:00Z
2013,4,9,1008,1011,-3,1252,1317,-25,UA,1420,N14219,EWR,LAX,324,2454,10,11,2013-04-09T14:00:00Z
2013,4,9,1014,1015,-1,1309,1336,-27,UA,596,N431UA,EWR,SFO,338,2565,10,15,2013-04-09T14:00:00Z
2013,4,9,1021,1030,-9,1339,1410,-31,VX,23,N641VA,JFK,SFO,348,2586,10,30,2013-04-09T14:00:00Z
2013,4,9,1025,1030,-5,1312,1340,-28,AA,19,N323AA,JFK,LAX,328,2475,10,30,2013-04-09T14:00:00Z
2013,4,9,1027,1030,-3,1316,1405,-49,VX,187,N844VA,EWR,SFO,328,2565,10,30,2013-04-09T14:00:00Z
2013,4,9,1032,1035,-3,1329,1408,-39,B6,641,N768JB,JFK,SFO,332,2586,10,35,2013-04-09T14:00:00Z
2013,4,9,1104,1113,-9,1342,1415,-33,UA,580,N508UA,JFK,LAX,315,2475,11,13,2013-04-09T15:00:00Z
2013,4,9,1107,1103,4,1346,1412,-26,UA,500,N452UA,EWR,LAX,319,2454,11,3,2013-04-09T15:00:00Z
2013,4,9,1132,1108,24,1407,1412,-5,B6,673,N535JB,JFK,LAX,319,2475,11,8,2013-04-09T15:00:00Z
2013,4,9,1150,1200,-10,1426,1505,-39,AA,3,N319AA,JFK,LAX,310,2475,12,0,2013-04-09T16:00:00Z
2013,4,9,1152,1200,-8,1440,1511,-31,DL,863,N723TW,JFK,LAX,313,2475,12,0,2013-04-09T16:00:00Z
2013,4,9,1154,1200,-6,1447,1514,-27,UA,251,N521UA,EWR,SFO,323,2565,12,0,2013-04-09T16:00:00Z
2013,4,9,1155,1200,-5,1501,1525,-24,UA,642,N560UA,JFK,SFO,342,2586,12,0,2013-04-09T16:00:00Z
2013,4,9,1301,1300,1,1545,1615,-30,VX,165,N630VA,EWR,LAX,325,2454,13,0,2013-04-09T17:00:00Z
2013,4,9,1322,1325,-3,1621,1650,-29,VX,411,N842VA,JFK,LAX,329,2475,13,25,2013-04-09T17:00:00Z
2013,4,9,1322,1325,-3,1606,1626,-20,UA,1054,N48127,EWR,LAX,319,2454,13,25,2013-04-09T17:00:00Z
2013,4,9,1346,1345,1,1625,1700,-35,AA,117,N329AA,JFK,LAX,318,2475,13,45,2013-04-09T17:00:00Z
2013,4,9,1401,1355,6,1726,1710,16,UA,1670,N37290,EWR,SFO,354,2565,13,55,2013-04-09T17:00:00Z
2013,4,9,1435,1436,-1,1744,1755,-11,UA,595,N596UA,JFK,SFO,343,2586,14,36,2013-04-09T18:00:00Z
2013,4,9,1437,1445,-8,1753,1819,-26,DL,963,N713TW,JFK,LAX,329,2475,14,45,2013-04-09T18:00:00Z
2013,4,9,1452,1454,-2,1748,1809,-21,UA,1630,N17139,EWR,SFO,329,2565,14,54,2013-04-09T18:00:00Z
2013,4,9,1520,1519,1,1808,1820,-12,UA,1600,N67134,EWR,LAX,323,2454,15,19,2013-04-09T19:00:00Z
2013,4,9,1524,1530,-6,1829,1922,-53,DL,1322,N706TW,JFK,SFO,332,2586,15,30,2013-04-09T19:00:00Z
2013,4,9,1525,1530,-5,1827,1905,-38,AA,85,N363AA,JFK,SFO,332,2586,15,30,2013-04-09T19:00:00Z
2013,4,9,1540,1545,-5,1841,1910,-29,AA,133,N336AA,JFK,LAX,332,2475,15,45,2013-04-09T19:00:00Z
2013,4,9,1545,1540,5,1838,1855,-17,UA,1101,N13110,JFK,LAX,318,2475,15,40,2013-04-09T19:00:00Z
2013,4,9,1558,1600,-2,1924,1934,-10,DL,1461,N722TW,JFK,LAX,345,2475,16,0,2013-04-09T20:00:00Z
2013,4,9,1628,1630,-2,1908,1958,-50,B6,675,N775JB,JFK,LAX,317,2475,16,30,2013-04-09T20:00:00Z
2013,4,9,1630,1630,0,1956,2015,-19,VX,27,N634VA,JFK,SFO,363,2586,16,30,2013-04-09T20:00:00Z
2013,4,9,1641,1632,9,1949,2008,-19,UA,1284,N17128,EWR,SFO,341,2565,16,32,2013-04-09T20:00:00Z
2013,4,9,1653,1700,-7,2003,2050,-47,DL,31,N624AG,JFK,SFO,336,2586,17,0,2013-04-09T21:00:00Z
2013,4,9,1653,1655,-2,1951,2030,-39,VX,413,N638VA,JFK,LAX,335,2475,16,55,2013-04-09T20:00:00Z
2013,4,9,1656,1633,23,1949,1945,4,UA,992,N486UA,EWR,LAX,321,2454,16,33,2013-04-09T20:00:00Z
2013,4,9,1656,1700,-4,2005,2030,-25,UA,512,N525UA,JFK,SFO,344,2586,17,0,2013-04-09T21:00:00Z
2013,4,9,1700,1700,0,1952,2025,-33,AA,181,N339AA,JFK,LAX,320,2475,17,0,2013-04-09T21:00:00Z
2013,4,9,1737,1735,2,2018,2050,-32,DL,17,N194DN,JFK,LAX,317,2475,17,35,2013-04-09T21:00:00Z
2013,4,9,1738,1729,9,2036,2105,-29,VX,193,N529VA,EWR,SFO,336,2565,17,29,2013-04-09T21:00:00Z
2013,4,9,1758,1800,-2,2051,2140,-49,AA,177,N324AA,JFK,SFO,335,2586,18,0,2013-04-09T22:00:00Z
2013,4,9,1809,1755,14,2113,2103,10,UA,535,N518UA,JFK,LAX,331,2475,17,55,2013-04-09T21:00:00Z
2013,4,9,1824,1830,-6,2143,2158,-15,UA,726,N566UA,EWR,SFO,335,2565,18,30,2013-04-09T22:00:00Z
2013,4,9,1830,1830,0,2205,2200,5,AA,119,N3GLAA,EWR,LAX,336,2454,18,30,2013-04-09T22:00:00Z
2013,4,9,1832,1835,-3,2149,2205,-16,UA,389,N502UA,JFK,SFO,336,2586,18,35,2013-04-09T22:00:00Z
2013,4,9,1832,1742,50,2149,2055,54,UA,1165,N57863,EWR,LAX,332,2454,17,42,2013-04-09T21:00:00Z
2013,4,9,1833,1800,33,2142,2136,6,UA,1127,N18119,EWR,SFO,320,2565,18,0,2013-04-09T22:00:00Z
2013,4,9,1842,1832,10,2212,2157,15,UA,1735,N34131,EWR,LAX,336,2454,18,32,2013-04-09T22:00:00Z
2013,4,9,1855,1900,-5,2225,2256,-31,DL,1465,N721TW,JFK,SFO,343,2586,19,0,2013-04-09T23:00:00Z
2013,4,9,1856,1900,-4,2204,2240,-36,DL,87,N710TW,JFK,LAX,326,2475,19,0,2013-04-09T23:00:00Z
2013,4,9,1856,1855,1,2210,2240,-30,VX,29,N637VA,JFK,SFO,356,2586,18,55,2013-04-09T22:00:00Z
2013,4,9,1858,1855,3,2154,2210,-16,VX,169,N636VA,EWR,LAX,322,2454,18,55,2013-04-09T22:00:00Z
2013,4,9,1903,1910,-7,2137,2240,-63,AA,21,N332AA,JFK,LAX,317,2475,19,10,2013-04-09T23:00:00Z
2013,4,9,1948,1950,-2,2302,2340,-38,B6,645,N708JB,JFK,SFO,340,2586,19,50,2013-04-09T23:00:00Z
2013,4,9,2001,1958,3,2258,2315,-17,UA,1247,N38403,EWR,LAX,309,2454,19,58,2013-04-09T23:00:00Z
2013,4,9,2003,2005,-2,2246,2330,-44,VX,415,N627VA,JFK,LAX,322,2475,20,5,2013-04-10T00:00:00Z
2013,4,9,2028,2025,3,2328,2333,-5,UA,771,N557UA,JFK,LAX,340,2475,20,25,2013-04-10T00:00:00Z
2013,4,9,2031,2032,-1,2350,3,-13,B6,677,N506JB,JFK,LAX,352,2475,20,32,2013-04-10T00:00:00Z
2013,4,9,2035,1940,55,2354,2258,56,UA,884,N511UA,EWR,SFO,346,2565,19,40,2013-04-09T23:00:00Z
2013,4,9,2037,2029,8,2336,4,-28,UA,1671,N28457,EWR,SFO,333,2565,20,29,2013-04-10T00:00:00Z
2013,4,9,2041,2038,3,17,36,-19,UA,1071,N27205,EWR,BQN,191,1585,20,38,2013-04-10T00:00:00Z
2013,4,9,2103,2100,3,10,32,-22,DL,2363,N727TW,JFK,LAX,329,2475,21,0,2013-04-10T01:00:00Z
2013,4,9,2141,2145,-4,20,105,-45,AA,185,N335AA,JFK,LAX,317,2475,21,45,2013-04-10T01:00:00Z
2013,4,9,2353,2359,-6,410,339,31,B6,727,N593JB,JFK,BQN,197,1576,23,59,2013-04-10T03:00:00Z
2013,4,9,NA,929,NA,NA,1308,NA,UA,220,NA,EWR,SFO,NA,2565,9,29,2013-04-09T13:00:00Z
2013,4,10,117,2145,212,456,105,231,AA,185,N319AA,JFK,LAX,339,2475,21,45,2013-04-11T01:00:00Z
2013,4,10,219,2359,140,642,339,183,B6,727,N580JB,JFK,BQN,199,1576,23,59,2013-04-11T03:00:00Z
2013,4,10,229,2025,364,546,2333,373,UA,771,N502UA,JFK,LAX,359,2475,20,25,2013-04-11T00:00:00Z
2013,4,10,556,600,-4,839,903,-24,UA,636,N474UA,EWR,LAX,316,2454,6,0,2013-04-10T10:00:00Z
